1,70768,56,1,4,0,4737,0,0,0,0,1,6,1,1,3,0,0,79,0,0,0,2,1
0,11504,43,1,16,3,6043,1,0,1,0,0,92,4,1,4,0,2,77,0,0,0,2,1
0,45935,51,1,23,4,7705,3,0,0,0,0,35,1,2,2,0,0,26,0,0,0,3,0
0,66190,40,1,4,4,8310,0,1,0,0,0,41,1,2,0,1,2,41,0,0,1,2,1
1,66836,37,1,15,0,4270,2,1,0,0,0,40,0,1,0,2,2,83,1,0,0,2,1
1,32979,31,1,8,4,7284,3,1,2,4,0,82,4,2,4,0,0,74,1,0,0,2,1
0,45448,56,0,8,3,6657,1,0,0,1,1,65,1,1,0,2,1,31,0,0,0,2,0
0,63081,26,1,14,3,6163,1,0,0,1,1,69,1,2,4,0,1,88,1,0,0,2,2
1,52622,18,0,1,1,7441,0,0,3,0,0,3,0,1,5,0,1,44,0,0,1,2,2
1,11459,20,1,8,0,4043,0,0,0,1,0,81,1,2,5,2,1,52,0,0,0,0,3
1,23658,37,1,20,4,9483,0,3,2,0,0,28,1,1,0,0,2,27,0,0,0,0,1
1,52204,53,0,5,4,10755,1,0,0,2,0,50,1,1,1,2,1,16,1,0,0,2,2
0,72534,19,1,7,0,4019,1,0,0,0,0,4,1,1,2,0,1,50,0,0,1,3,1
1,17545,53,0,14,4,9223,0,0,2,1,0,31,1,1,2,1,1,28,0,0,0,2,0
1,16525,50,1,39,4,8883,2,0,0,1,1,79,3,1,1,0,2,65,0,0,0,2,0
1,22547,20,0,6,4,9029,1,2,0,0,0,85,1,0,0,1,2,7,0,0,0,2,1
1,59699,43,1,25,1,5157,1,0,2,3,1,95,3,2,4,1,2,97,0,0,0,1,2
1,34899,54,1,24,2,8258,0,2,1,2,0,51,0,1,1,0,2,81,0,0,0,0,1
1,64632,25,1,12,0,4134,2,3,0,2,0,25,4,1,1,1,0,83,0,0,0,3,0
1,13027,19,1,4,4,11181,1,1,2,2,1,89,2,1,1,2,2,57,0,0,0,1,1
0,73428,29,0,5,0,5194,3,2,2,0,1,53,1,2,4,1,0,15,0,0,1,1,0
1,10529,54,1,4,0,5055,3,3,0,3,0,4,0,2,4,1,1,26,0,0,1,1,2
0,63147,42,0,16,3,5585,1,3,0,2,0,65,4,1,3,2,1,68,0,0,0,3,2
1,4316,19,1,7,0,5254,0,3,0,0,0,33,1,2,1,0,2,50,0,0,1,2,1
1,51263,19,0,2,0,5585,2,0,0,0,1,3,3,1,0,2,1,76,0,0,0,3,0
0,41601,36,0,10,3,5845,2,2,0,1,1,53,3,1,4,1,2,27,0,0,0,1,0
0,16849,41,0,31,4,7412,0,1,1,1,0,76,0,1,0,0,1,95,0,0,0,2,2
0,32992,47,0,7,3,5712,3,2,0,0,0,49,1,1,5,1,1,65,0,0,0,2,1
0,11337,36,0,15,4,10039,1,3,0,0,0,97,1,0,3,2,0,22,0,0,0,2,0
0,26333,39,1,23,1,7800,1,3,2,2,0,99,1,1,3,0,1,91,0,0,0,0,2
0,70054,47,0,32,4,11090,0,3,0,2,0,99,1,1,1,0,0,93,0,0,0,2,2
0,66529,55,0,29,0,4816,2,0,0,1,1,58,1,1,1,0,0,39,0,0,0,3,2
0,46187,58,1,31,1,4126,1,0,1,1,0,42,3,1,0,1,1,49,0,0,0,0,0
1,45098,48,0,16,4,8821,2,2,0,0,0,65,2,1,1,1,1,31,0,0,0,2,1
0,70652,47,1,20,3,6366,0,2,2,2,0,97,0,2,0,1,0,90,1,0,0,3,3
1,44903,24,1,13,1,9234,1,2,2,0,1,37,1,1,2,1,2,48,0,0,0,2,2
1,5287,19,0,2,0,4345,1,0,0,2,0,22,2,2,4,2,1,54,1,0,0,3,2
0,32807,51,1,31,0,2924,1,3,2,1,1,78,1,2,1,1,0,102,0,0,1,2,0
1,25050,19,0,1,1,7558,0,0,2,0,1,64,0,2,2,2,2,20,1,0,0,1,2
1,18706,52,0,14,4,9831,0,2,1,0,0,25,2,1,4,1,0,70,0,0,1,2,2
1,16612,55,1,14,4,8663,3,2,0,2,0,45,2,2,1,1,2,17,0,0,0,2,1
1,30351,41,0,27,2,9533,2,1,2,0,1,36,2,1,0,1,0,95,0,0,0,2,1
0,48222,47,0,26,0,3381,0,2,0,0,0,37,1,2,3,1,2,102,0,0,0,2,1
1,58716,43,1,23,0,3069,2,2,0,1,0,27,1,2,0,0,1,85,0,0,0,3,2
0,28561,34,0,25,0,4047,2,0,1,0,1,87,3,2,3,0,0,64,0,0,1,2,2
1,8350,34,1,26,3,6207,0,0,0,1,0,57,0,1,3,0,2,65,0,0,0,2,2
0,34713,32,1,6,0,4528,2,3,1,0,1,49,1,2,1,0,2,31,0,0,0,2,1
1,48767,28,1,12,3,5622,2,0,0,2,0,8,1,1,1,1,2,36,0,1,0,2,3
0,19207,43,0,29,3,6175,1,0,2,1,0,97,1,1,0,1,1,87,0,0,0,3,2
0,33099,19,0,5,4,6617,3,0,1,1,0,42,0,2,3,0,2,7,1,0,0,2,2
0,31218,20,1,3,2,9933,3,0,0,1,0,68,3,2,2,0,1,82,1,0,0,2,2
0,49288,38,0,15,4,6800,0,0,0,0,1,76,3,1,2,0,0,63,0,0,0,2,1
1,31983,30,0,11,1,6930,2,0,0,0,0,98,2,1,1,1,1,39,0,0,0,1,0
1,61944,35,0,1,4,5953,3,3,0,0,0,84,3,1,4,0,2,29,1,0,0,3,1
1,72982,39,1,25,1,9564,1,0,0,0,0,95,3,2,0,1,1,102,1,0,0,0,1
0,19836,34,0,8,3,6101,2,3,2,1,1,87,1,2,1,0,1,15,0,0,0,2,1
0,55126,28,1,3,1,9650,2,3,1,1,0,7,1,1,0,0,0,47,1,0,0,1,1
1,5682,46,0,29,0,4978,0,0,0,1,0,9,1,1,1,0,1,32,0,0,0,2,2
0,8208,44,1,8,1,6198,2,2,0,2,1,51,1,2,5,1,2,35,0,0,0,2,1
0,42638,19,1,1,4,6801,2,1,0,0,0,83,0,1,1,0,1,4,0,0,0,1,2
1,15992,30,1,3,3,5687,1,3,2,2,0,71,0,1,2,0,1,5,1,0,0,0,2
0,46126,36,1,8,0,2112,1,3,0,4,1,78,3,2,0,2,1,30,0,0,0,1,1
1,67131,26,1,6,0,5536,2,0,0,0,0,17,0,2,1,2,1,28,0,0,1,3,1
0,7855,41,0,7,2,8359,1,2,0,1,1,44,0,2,0,0,1,12,1,0,0,2,0
0,37973,42,1,7,4,11573,0,0,0,0,0,54,3,2,0,0,1,70,0,0,0,1,2
1,42062,37,1,10,2,9479,0,3,1,1,1,80,0,0,4,2,1,30,0,0,0,3,1
0,62353,43,0,20,0,3235,3,1,1,2,1,42,2,1,2,0,2,67,0,0,0,2,1
0,22628,19,1,1,1,5939,2,1,0,0,0,30,1,2,3,0,2,48,1,0,0,2,1
0,27073,48,1,27,2,9460,3,2,2,2,0,83,0,1,2,1,2,106,0,0,0,3,0
1,61032,38,0,23,2,9214,0,0,0,3,0,75,2,1,0,1,2,92,0,0,0,2,2
0,58369,29,1,1,4,7924,0,3,2,0,0,77,0,2,3,1,2,43,0,0,0,2,0
0,26273,33,1,22,4,9990,0,2,0,0,0,10,1,2,3,1,0,74,0,0,0,3,1
0,50036,25,1,10,2,8342,3,1,0,1,0,8,0,2,0,1,1,55,1,0,0,0,0
0,66372,23,1,9,2,9467,1,1,1,0,0,8,0,0,0,0,1,81,0,0,0,2,2
0,65260,29,0,5,3,6247,2,0,0,0,0,87,0,1,2,0,2,24,0,0,0,2,0
1,56557,46,1,16,2,5784,1,0,0,1,0,63,0,1,5,2,2,47,0,0,0,2,1
1,4979,39,1,5,4,10898,2,3,0,0,1,98,2,1,4,1,1,70,0,0,0,2,2
1,9890,42,1,10,3,6218,2,0,2,1,0,4,3,1,1,2,1,38,1,0,0,0,0
1,16010,19,0,5,1,8117,2,3,0,3,1,98,1,1,2,2,0,73,0,0,0,2,2
0,12846,25,0,11,3,5809,0,0,1,0,1,51,0,1,0,0,2,70,0,0,0,2,1
0,22592,54,1,29,4,8723,1,0,0,0,1,10,1,2,2,1,0,38,0,0,0,3,3
1,19772,44,0,1,4,9612,2,3,0,1,1,55,0,1,2,1,0,8,0,0,0,1,1
0,49640,55,1,9,1,14016,2,0,0,0,0,73,0,2,4,0,1,32,0,0,0,3,1
1,63730,29,1,10,3,5514,1,0,0,1,1,35,4,0,1,2,0,77,0,0,0,1,2
1,23343,31,0,18,2,8036,0,0,0,0,0,19,4,1,2,1,1,20,0,0,0,2,0
1,35094,33,0,25,3,6404,2,1,0,2,1,56,3,2,4,1,1,70,0,0,0,2,3
0,53826,30,0,16,3,6174,2,0,0,0,1,50,2,1,1,0,2,40,0,0,0,1,0
0,15408,26,1,12,2,8107,3,1,0,1,0,57,2,0,4,0,2,23,0,0,0,2,2
0,8097,24,1,8,1,9546,1,0,2,0,1,95,2,1,1,1,2,52,0,0,0,3,2
1,43095,43,1,34,4,8054,2,2,0,1,0,52,4,0,1,0,2,101,0,0,0,0,1
0,43486,24,0,14,2,7381,2,0,0,1,0,83,3,1,0,2,2,77,0,0,1,3,3
1,54417,41,1,29,2,8187,2,3,2,2,0,60,0,1,0,1,2,49,0,1,0,2,2
1,28803,56,0,35,2,8306,2,3,1,0,0,19,3,1,1,2,1,55,0,0,0,2,3
0,63530,29,0,5,3,6461,1,1,0,0,0,64,0,0,0,1,1,7,0,0,0,1,0
0,12631,25,1,8,4,10416,1,0,0,0,0,64,3,2,0,1,0,13,0,0,1,2,0
1,67040,32,0,1,2,7063,2,0,0,2,0,51,1,1,1,0,1,67,0,0,0,0,0
1,20881,26,0,11,0,5075,2,0,0,0,0,19,4,1,0,1,1,32,0,0,0,3,0
1,43574,36,0,11,1,9091,2,0,2,1,0,17,0,1,3,1,0,20,0,0,1,2,1
0,44147,37,1,22,1,12012,2,3,1,2,0,61,2,2,2,2,2,53,0,0,0,2,0
0,20490,45,0,27,2,7824,2,0,0,1,0,51,1,2,3,0,0,77,0,0,0,2,1
1,36150,58,0,14,2,6888,2,3,0,1,0,44,1,1,2,2,1,93,0,0,0,2,2
0,44192,42,1,32,3,6112,0,0,1,0,1,65,2,2,4,0,1,93,0,0,0,2,0
1,2644,23,0,13,2,8753,0,3,0,1,1,44,1,1,0,1,0,68,0,0,1,2,1
0,71488,48,0,9,1,8767,0,2,0,2,0,47,3,1,1,0,2,20,0,0,0,2,1
1,21625,56,0,36,0,4262,0,3,2,3,1,22,2,2,4,1,0,110,0,0,1,1,2
0,48456,53,1,8,4,9830,3,3,1,0,1,23,2,1,0,1,0,15,0,0,0,2,2
1,13553,21,1,13,0,4471,1,0,2,0,0,55,1,0,0,2,2,88,1,0,0,2,2
1,41573,42,0,32,4,12001,2,2,0,0,0,32,1,2,2,0,2,72,1,0,0,1,0
0,39109,51,0,27,0,4252,2,2,0,1,0,63,1,1,4,1,1,76,0,0,0,2,0
1,15534,32,1,11,0,4397,2,0,2,0,0,52,1,0,3,1,0,89,0,0,1,1,1
1,54340,35,1,7,0,4412,2,0,0,0,1,82,3,1,3,2,1,57,0,0,1,2,2
0,54867,23,1,15,0,3970,3,0,2,0,1,91,1,0,1,1,0,18,0,0,0,2,2
1,66864,50,1,23,2,7945,2,0,0,0,0,34,1,2,1,2,1,53,0,1,1,2,2
1,22229,27,1,13,2,6927,2,0,1,3,0,52,3,2,1,0,2,82,0,0,1,2,2
1,8618,47,1,37,4,8690,2,0,2,2,0,47,2,2,2,2,1,42,0,0,0,2,2
0,26701,44,1,8,0,5341,1,0,0,0,0,45,0,2,1,1,0,18,1,0,0,1,1
1,72480,37,0,1,4,10678,2,3,2,0,0,68,3,2,2,1,0,55,1,0,0,0,3
0,60211,46,1,6,2,6962,1,0,0,0,0,78,1,0,3,0,1,76,1,0,0,1,3
0,729,47,1,3,4,11693,3,2,0,1,0,15,0,2,1,0,2,62,0,0,0,3,0
1,50610,20,1,9,1,10280,1,2,0,3,0,8,2,1,3,1,1,59,0,0,0,2,0
0,44100,27,0,5,2,9205,2,1,1,0,1,98,4,2,0,1,1,58,0,0,0,3,2
1,37366,23,1,3,4,7676,0,2,0,0,0,65,0,1,0,1,2,68,0,0,0,2,1
1,17247,39,0,25,4,8253,2,0,0,1,0,87,0,1,2,2,2,80,1,0,0,2,2
0,21832,58,0,19,2,7274,2,0,2,0,1,2,1,2,4,0,2,71,0,0,0,2,2
0,18640,26,0,10,3,6810,1,3,0,2,1,62,1,2,4,0,0,42,1,0,0,2,3
1,13741,30,1,21,0,5190,1,0,3,0,0,40,3,1,1,1,1,99,0,0,0,2,1
0,66932,59,1,49,4,6721,2,0,0,1,0,53,3,1,3,0,0,83,0,0,0,2,2
1,61690,52,1,39,2,5965,3,2,0,0,0,44,4,1,2,1,1,74,0,0,1,1,1
0,69723,34,0,1,4,7828,1,2,0,2,0,11,2,1,0,1,2,11,0,0,0,2,1
0,47296,33,0,13,0,4711,1,3,0,1,1,72,0,2,4,0,0,82,0,0,0,2,1
1,68925,51,0,23,1,10452,3,2,0,0,0,78,3,1,4,1,1,53,0,0,0,1,0
0,73832,33,1,25,4,8328,1,0,0,1,0,33,1,2,1,0,1,54,0,1,0,3,1
0,6849,36,1,7,3,6099,1,3,0,2,0,68,1,1,2,0,2,55,0,0,0,2,1
0,10164,49,0,10,4,7449,2,0,0,0,1,97,0,2,0,1,0,81,0,0,0,2,0
1,53561,32,0,8,4,6979,3,0,0,3,1,32,1,1,2,0,1,55,1,0,0,3,0
0,26022,44,0,12,0,7128,2,3,0,1,1,22,3,0,0,1,2,39,0,0,0,1,2
1,25085,50,1,23,0,3819,2,2,0,0,0,21,4,2,0,2,2,75,0,0,0,1,1
0,5020,57,0,49,2,9044,3,2,0,1,0,25,0,2,4,2,2,104,0,0,0,2,1
1,56685,42,1,13,2,8923,0,0,1,0,0,37,0,1,1,1,1,58,0,0,1,2,1
0,63590,45,1,7,3,5933,2,1,2,0,0,62,1,1,1,0,2,43,0,0,1,0,2
1,26513,38,1,17,0,4482,2,1,0,0,0,30,1,2,1,2,2,94,0,0,0,2,1
0,18469,21,0,7,0,4215,2,0,0,0,1,62,2,1,1,0,1,61,0,0,0,2,2
0,56763,33,1,2,3,6478,0,3,0,1,1,66,0,2,1,0,1,76,0,0,0,2,1
0,30128,24,1,3,2,8570,2,0,0,0,1,61,0,2,1,0,1,11,0,0,0,1,2
0,5357,31,1,16,4,7589,2,2,0,0,1,81,0,0,1,0,2,80,1,0,0,1,1
0,9572,53,1,35,4,10169,2,2,3,1,0,44,1,2,0,0,0,39,0,0,0,2,0
1,4625,41,1,7,0,5082,0,0,1,2,0,25,0,1,2,1,2,81,0,0,0,2,2
0,55236,58,0,1,0,5459,2,1,2,0,0,68,0,2,2,1,0,62,0,0,0,2,1
1,22139,55,0,18,1,8383,2,2,0,0,0,88,1,1,0,1,0,56,0,0,0,2,2
0,58504,32,1,9,3,5635,2,0,0,0,0,66,2,0,0,1,1,11,0,0,0,2,2
1,9723,32,1,19,0,3849,1,2,1,2,1,2,1,0,1,1,0,77,0,0,0,2,0
1,55795,48,0,27,0,5116,2,0,2,2,1,48,4,1,1,0,0,42,0,0,0,2,1
1,38838,49,1,3,1,10346,2,0,0,0,0,51,2,1,3,1,1,46,0,0,0,3,2
1,5601,40,0,2,1,10033,3,0,0,1,0,35,1,2,4,1,0,55,1,0,0,2,1
0,69994,27,0,1,4,11635,1,0,0,1,0,91,3,0,1,0,0,66,0,0,0,2,1
1,52245,19,1,7,0,4065,2,3,0,0,0,84,3,2,5,2,1,63,1,0,0,3,1
1,69509,37,1,14,4,8957,1,3,2,0,1,27,2,1,6,1,1,89,1,0,0,2,2
1,49130,59,1,11,2,8331,0,0,0,0,0,91,2,1,0,1,1,45,1,1,0,2,0
0,32868,55,0,17,0,4418,0,2,0,3,1,15,0,2,3,0,1,72,0,0,0,2,2
1,63011,21,0,11,3,6596,2,0,2,2,0,89,1,2,2,1,2,13,0,0,1,2,3
0,74173,53,0,22,2,9393,1,3,1,0,0,84,1,1,0,0,0,41,0,0,0,1,1
1,74122,33,1,14,3,6196,1,0,2,2,1,34,1,0,0,1,2,22,0,0,0,2,0
1,52565,32,1,19,2,8422,1,0,1,2,1,84,2,1,3,1,1,92,0,0,0,2,0
1,47421,55,0,44,4,9883,3,0,0,0,0,48,1,0,2,1,1,60,1,0,1,2,2
0,53496,42,1,13,2,7703,1,0,1,1,1,64,2,2,1,0,0,80,0,0,0,2,0
0,42980,42,1,3,3,6872,1,2,0,0,1,38,3,1,2,0,1,72,0,0,1,2,2
0,12367,44,0,35,2,6264,0,2,2,2,0,20,1,1,0,0,2,107,0,0,0,2,1
1,60802,21,1,10,3,6686,2,2,2,0,0,41,0,2,2,2,0,75,1,0,1,2,2
1,46683,31,1,22,0,3921,1,0,2,0,1,35,2,2,0,1,1,69,1,0,0,2,2
0,21414,39,0,11,4,11264,1,0,0,0,0,80,1,2,0,2,1,49,0,0,0,1,1
1,60812,37,1,22,2,9345,1,1,0,3,1,67,3,1,4,1,2,38,0,0,0,2,1
1,23211,32,1,10,4,8802,1,2,2,0,0,44,3,1,3,0,2,21,0,0,1,1,1
0,25280,47,1,10,2,9848,1,0,1,0,0,44,3,1,1,1,1,75,0,0,0,1,2
1,19252,27,0,11,4,9197,2,0,2,0,1,53,2,1,2,2,0,35,0,0,0,2,2
1,42984,43,0,8,4,9640,1,0,0,0,0,54,3,2,0,1,0,56,1,0,1,2,1
1,48204,56,1,32,2,7493,2,3,0,1,0,19,1,2,1,1,1,104,1,0,1,3,1
0,24399,29,0,7,4,7039,1,0,0,0,1,51,0,1,3,1,2,11,0,0,0,2,3
1,20583,21,1,13,0,4155,2,0,2,0,1,69,0,1,0,0,1,29,0,0,0,3,0
1,12579,54,1,23,1,8059,2,0,0,1,1,19,2,2,3,2,1,64,1,0,0,1,1
1,8705,18,1,9,3,6642,2,2,0,2,1,7,0,2,1,0,1,48,1,0,0,2,1
0,14809,42,1,32,1,8377,2,1,0,0,0,65,1,2,1,0,0,34,0,0,0,2,1
0,61489,24,1,4,3,5821,2,3,0,1,0,77,1,1,0,0,1,18,0,0,1,3,1
0,63670,28,1,18,1,6491,1,3,0,0,1,22,3,1,2,1,0,52,0,0,0,2,0
1,11749,37,1,23,1,10748,3,0,0,3,0,40,3,1,2,2,1,49,0,0,1,0,1
1,24299,59,0,49,4,6155,2,3,1,0,0,67,1,1,1,1,2,95,0,0,0,2,2
1,29093,24,1,11,0,3721,0,0,0,1,1,44,3,0,2,1,1,48,1,0,0,1,2
0,47586,53,0,2,3,5197,1,1,2,0,0,81,2,1,1,0,2,44,0,0,0,0,0
1,53785,41,1,24,2,7270,3,0,0,2,0,61,0,1,2,1,2,52,0,0,0,2,3
1,12411,34,0,24,2,6341,2,3,0,1,0,55,2,2,2,1,2,98,0,0,0,2,1
1,59606,35,0,23,1,6825,2,2,0,0,0,88,3,0,1,1,1,70,1,0,0,2,2
0,10613,21,0,9,0,5547,1,1,0,1,0,17,0,2,1,1,1,74,0,0,0,0,2
0,40883,27,1,10,3,5575,2,2,2,1,0,77,0,2,1,1,2,87,0,0,0,2,2
1,65634,59,1,18,4,9161,3,2,0,0,0,6,4,1,3,0,2,92,0,0,0,2,2
0,70812,44,1,6,0,5162,1,2,2,0,0,95,1,2,1,1,1,34,0,0,0,0,2
1,61028,22,1,4,1,7332,3,1,1,0,0,33,2,1,3,2,1,76,0,0,0,2,2
0,51437,27,1,4,2,8495,0,0,2,1,0,56,1,1,0,0,0,12,0,0,1,3,1
1,1159,40,0,12,4,8575,2,2,1,2,0,30,3,1,1,0,1,34,0,0,1,2,1
1,25852,38,1,18,4,9907,2,0,0,1,0,98,3,1,1,1,2,19,0,0,0,3,2
0,26482,20,1,3,2,7884,1,3,0,0,0,35,0,2,3,1,1,71,0,0,0,1,2
1,45072,20,1,10,3,5784,1,2,0,0,0,1,1,2,6,2,1,68,0,0,0,0,2
1,62018,53,0,15,4,7380,2,1,0,0,1,55,1,1,0,1,2,93,1,0,1,2,1
1,71575,54,1,30,1,10064,1,0,1,2,0,25,3,0,0,1,2,65,0,0,0,2,0
0,6925,42,1,5,4,10704,3,0,2,0,0,51,2,0,1,1,2,17,0,0,0,3,2
0,58115,23,0,1,2,7728,2,1,0,0,0,44,2,0,3,1,2,54,0,0,1,3,2
0,2440,38,0,8,3,6743,1,0,2,0,1,8,3,1,0,0,1,60,0,0,0,0,2
1,70951,44,1,21,4,9575,2,2,0,0,0,86,4,1,2,1,1,45,0,0,0,3,1
1,2389,25,1,16,3,6504,2,2,3,0,1,83,3,1,0,0,0,46,0,0,0,1,0
0,29069,32,1,12,0,4582,2,0,0,2,1,84,1,2,1,2,2,63,0,0,0,2,2
1,72868,36,1,16,0,4962,0,0,2,0,1,36,1,1,1,2,1,83,0,0,0,1,0
0,14208,33,0,8,2,6784,1,0,0,1,1,34,2,1,2,1,1,43,1,0,0,2,1
1,64473,35,1,9,4,11194,3,3,0,4,0,60,2,0,0,1,1,58,0,0,0,3,3
0,12891,34,1,21,2,8626,2,2,0,2,1,40,4,1,1,0,0,38,0,0,0,3,0
0,12494,47,0,2,0,3885,1,3,0,0,1,66,4,2,0,1,1,61,0,0,0,2,1
0,3362,58,0,26,4,9486,2,0,2,0,0,81,1,1,0,0,1,96,0,0,0,0,0
0,58563,41,1,26,0,4925,2,2,0,0,0,73,3,2,2,1,2,34,0,0,1,3,3
1,66790,22,1,1,2,9736,3,0,0,0,1,46,0,0,0,0,0,67,0,0,0,3,1
0,55893,57,0,37,0,3070,1,2,0,2,0,77,4,1,0,0,1,86,0,0,0,0,2
0,27821,31,0,3,0,3471,1,1,0,1,0,80,3,2,0,2,1,17,0,0,1,1,1
0,73047,22,0,4,3,6301,1,0,0,0,0,77,3,1,3,0,0,16,1,0,0,2,1
1,54609,44,0,30,0,5942,2,0,0,0,1,51,4,2,1,1,2,35,1,0,0,1,1
1,32281,40,1,1,3,5531,3,0,2,0,1,85,1,1,1,0,0,45,0,0,1,2,0
0,29385,39,1,20,0,5081,1,0,0,0,1,13,1,0,3,1,1,50,0,0,0,0,1
1,18583,52,0,10,0,4289,0,0,0,1,0,40,3,1,3,2,1,48,0,0,0,1,0
0,68234,32,0,4,2,6776,2,0,2,2,1,11,0,1,1,1,0,14,0,0,0,2,3
1,63716,37,1,18,4,11177,0,3,2,1,0,95,0,2,4,2,1,74,0,0,0,2,1
0,49424,30,0,10,3,6388,2,0,2,1,1,67,0,2,1,0,2,51,0,0,0,0,2
0,69860,57,1,48,3,6212,1,0,0,0,1,91,0,1,1,1,2,87,0,0,0,1,1
0,52718,45,0,17,0,2872,2,0,1,0,1,36,1,1,2,0,1,22,0,0,0,2,3
1,23023,31,0,19,0,4727,2,2,0,0,1,11,2,1,0,1,1,29,0,0,0,1,2
0,8221,24,0,3,0,4802,2,1,1,1,1,85,1,1,2,0,2,4,0,0,0,2,2
0,19371,54,1,17,1,9826,1,3,2,2,0,41,1,2,3,2,1,35,0,0,0,2,1
1,36940,39,0,18,3,6006,2,0,0,1,1,14,1,0,3,2,1,20,0,1,0,2,2
1,65701,37,1,21,3,5723,2,1,0,0,0,53,1,1,0,0,1,94,0,0,0,1,2
0,46184,31,1,5,0,5147,1,3,0,0,0,59,0,2,0,1,1,23,0,1,0,1,2
1,63867,58,1,34,2,8089,2,0,2,3,1,88,3,1,2,1,2,60,0,0,1,3,0
0,42337,33,0,10,4,10012,2,3,1,2,0,94,0,1,1,1,1,25,0,0,0,0,2
1,60320,47,1,6,4,12137,1,1,0,2,0,4,4,1,1,0,2,36,0,0,0,3,1
0,9140,28,1,20,0,2907,2,3,1,2,0,38,2,2,0,1,2,40,0,0,0,3,0
1,43995,46,1,19,1,10530,2,0,0,0,0,79,1,2,0,0,2,80,0,0,0,2,1
0,72062,58,0,11,0,4200,3,0,0,0,0,48,0,2,3,0,1,33,0,0,0,2,1
1,28453,47,1,21,2,8035,0,0,2,0,1,22,3,2,1,1,0,91,0,0,0,0,1
0,4447,28,1,16,1,6135,1,1,0,1,1,7,0,2,0,1,1,46,0,0,0,2,0
1,73850,35,1,8,1,10549,0,0,0,0,0,78,3,1,0,1,2,84,1,0,1,1,1
0,61918,25,1,7,0,4417,1,0,1,0,1,13,1,1,3,0,2,59,0,0,1,3,1
1,3111,26,1,3,0,4517,2,0,0,1,0,99,3,1,3,1,0,65,0,0,0,2,1
0,44279,44,0,33,0,3118,2,0,0,0,0,42,0,0,1,1,0,92,0,0,0,1,0
0,21048,44,0,6,2,8142,1,0,1,1,0,61,3,2,0,0,1,57,1,0,0,3,0
0,68372,30,0,1,2,8443,2,0,0,0,1,14,0,1,1,0,1,57,0,0,0,2,2
0,23618,24,0,10,2,7472,0,3,0,1,0,61,3,2,1,1,1,17,0,0,0,3,1
0,26702,54,1,16,0,3508,1,0,0,1,1,79,1,2,1,1,1,42,0,0,0,2,2
1,59636,56,1,21,0,4447,0,0,0,1,0,27,2,1,0,0,1,41,1,1,0,2,1
0,70814,39,0,10,0,5150,1,0,1,0,0,59,4,2,1,0,1,73,0,0,0,1,0
0,668,18,0,9,3,6255,3,0,1,0,0,51,1,1,0,2,1,20,0,0,0,2,2
1,62640,31,1,1,3,5439,2,3,0,0,0,89,2,1,4,0,0,64,0,0,0,2,1
1,40506,42,0,32,4,8978,2,3,0,2,0,14,3,1,2,1,1,88,0,0,0,0,1
0,26538,29,0,2,2,8392,2,1,1,0,0,19,4,1,0,1,1,6,0,0,0,3,2
0,57266,45,0,32,0,6047,3,3,3,1,1,47,1,0,1,1,1,98,0,0,0,1,2
1,55760,33,1,10,4,11598,2,0,0,0,1,19,0,2,1,0,2,21,0,0,0,1,1
0,9675,35,1,26,4,12102,0,0,0,0,1,65,2,2,0,1,0,48,0,0,1,2,2
1,30018,51,0,12,4,10798,3,2,0,1,0,46,1,1,1,1,2,55,0,0,0,1,0
0,13910,25,1,9,4,8225,1,0,2,1,0,46,0,2,1,1,1,49,0,0,0,1,2
1,16274,32,0,4,1,8762,1,0,0,4,1,1,4,1,3,1,1,20,1,0,1,3,0
0,60750,19,1,8,0,5008,0,3,0,2,0,89,3,1,1,1,2,77,0,0,0,1,2
0,20293,59,1,29,0,4498,3,0,0,2,1,48,0,2,0,1,1,83,0,0,0,2,0
0,21345,38,1,27,4,7980,1,1,2,1,1,36,0,2,3,1,2,30,0,0,0,2,1
1,53209,44,1,6,2,8022,0,0,0,0,0,45,2,1,0,1,2,18,0,0,0,2,1
1,30087,50,1,42,3,6396,2,0,0,0,0,84,3,1,1,2,1,58,0,0,0,1,2
0,49458,24,0,1,0,5556,3,0,2,2,0,23,1,1,0,2,1,14,0,0,0,1,1
1,63998,52,1,40,4,7522,0,0,0,0,0,66,0,1,1,1,0,103,0,0,0,3,2
0,23224,28,0,10,3,6117,1,0,0,1,1,20,4,1,4,0,0,56,0,0,0,1,1
1,4165,42,0,6,3,6276,0,0,0,2,0,17,1,2,1,1,1,64,0,0,0,2,2
0,19378,36,1,23,4,6754,2,0,0,0,0,13,0,2,1,0,0,50,0,0,0,2,1
1,66159,37,0,1,2,9059,2,3,0,2,0,35,0,1,1,1,2,75,0,0,0,2,1
1,69513,41,0,3,1,7472,2,0,2,0,0,37,0,1,1,2,1,10,0,0,0,2,1
1,52522,56,0,27,0,5171,0,2,0,2,0,19,3,1,2,2,1,93,0,0,0,0,1
0,42370,41,1,17,3,6213,2,2,0,0,0,60,1,2,0,0,0,66,0,0,0,0,0
1,41039,42,1,15,4,9482,2,0,3,2,0,80,0,1,0,2,1,34,0,0,0,2,2
1,61444,45,0,25,4,8644,0,0,0,1,0,64,0,2,2,0,0,95,0,0,1,1,2
1,40563,26,1,3,1,10488,1,2,0,1,0,96,0,1,4,1,2,4,0,0,0,1,1
0,46490,35,0,2,3,6076,1,0,1,1,0,75,1,2,1,0,1,8,0,0,0,0,1
