Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
32233,41,Female,19,Finance,7135,Poor,Medium,Average,3,No,9,PhD,Single,0,Senior,Small,29,No,No,No,Poor,Low,Stayed
30229,33,Male,20,Education,4131,Excellent,Medium,Average,0,No,52,Associate Degree,Married,2,Mid,Small,28,No,No,No,Poor,High,Left
28477,30,Male,6,Media,6513,Fair,Very High,High,0,No,98,Associate Degree,Single,0,Senior,Small,62,No,No,No,Good,Low,Left
52620,29,Female,12,Education,5315,Good,Medium,Average,0,Yes,97,Bachelor’s Degree,Divorced,4,Mid,Small,90,No,No,No,Fair,Medium,Stayed
9903,54,Male,45,Media,5945,Good,High,High,0,No,74,Master’s Degree,Single,4,Entry,Large,109,No,No,No,Good,Low,Left
34950,38,Male,12,Media,6252,Poor,Very High,Average,1,No,61,Associate Degree,Single,4,Mid,Small,55,No,No,Yes,Poor,Medium,Left
1320,26,Male,6,Technology,12094,Excellent,Very High,Average,0,No,98,Associate Degree,Single,4,Mid,Large,26,No,No,No,Excellent,Medium,Stayed
22570,30,Male,1,Education,4680,Fair,High,Average,1,Yes,21,Bachelor’s Degree,Married,2,Mid,Medium,37,No,No,No,Good,Low,Left
18381,18,Male,10,Technology,10638,Fair,High,Average,0,No,32,Master’s Degree,Married,0,Mid,Medium,11,No,No,No,Good,High,Left
846,23,Female,13,Education,5204,Good,High,Average,1,No,1,Bachelor’s Degree,Single,3,Mid,Large,29,No,No,No,Fair,Low,Left
55418,23,Female,10,Technology,10361,Good,Medium,Average,3,Yes,18,Associate Degree,Single,0,Mid,Large,23,Yes,No,No,Good,Very High,Stayed
49706,38,Male,27,Technology,7360,Good,Medium,Average,0,No,58,High School,Divorced,1,Senior,Small,61,No,No,No,Fair,Medium,Stayed
7474,38,Female,9,Media,6148,Good,Very High,High,0,No,79,Associate Degree,Married,1,Senior,Medium,28,Yes,No,No,Poor,High,Stayed
8995,40,Male,21,Healthcare,8433,Fair,High,Average,0,No,44,Bachelor’s Degree,Married,0,Mid,Large,47,Yes,No,No,Fair,High,Stayed
16842,44,Female,21,Healthcare,7859,Fair,Medium,Average,3,Yes,79,High School,Married,2,Entry,Medium,62,No,No,No,Good,High,Left
20215,36,Female,11,Media,5291,Good,High,Average,1,No,34,Associate Degree,Single,0,Mid,Medium,81,No,Yes,No,Poor,Low,Left
66415,30,Female,11,Technology,11063,Excellent,Low,Average,0,No,87,Bachelor’s Degree,Married,1,Mid,Small,79,No,No,No,Excellent,High,Left
50196,52,Male,16,Media,6051,Good,High,Average,2,Yes,23,Bachelor’s Degree,Single,4,Senior,Medium,47,No,No,No,Good,Medium,Stayed
29086,57,Male,15,Media,5945,Good,Very High,Average,0,No,25,Master’s Degree,Married,4,Mid,Medium,88,No,No,No,Poor,Low,Stayed
16555,26,Male,10,Education,4885,Fair,High,Average,0,Yes,70,High School,Single,4,Mid,Small,89,No,No,No,Poor,Medium,Left
23574,42,Male,10,Media,5425,Fair,High,Average,1,No,42,High School,Married,1,Mid,Medium,68,Yes,No,No,Good,Low,Stayed
10677,27,Male,9,Technology,10869,Excellent,High,High,0,No,61,Master’s Degree,Married,3,Senior,Medium,47,No,No,No,Good,High,Stayed
53954,33,Male,16,Education,3760,Excellent,Very High,High,1,Yes,94,Bachelor’s Degree,Divorced,0,Mid,Medium,69,No,No,No,Fair,High,Stayed
27295,47,Female,15,Technology,9352,Fair,Very High,Average,2,No,74,Bachelor’s Degree,Married,1,Mid,Medium,52,No,No,No,Good,High,Stayed
2090,25,Male,10,Technology,9030,Good,Very High,Average,0,Yes,64,Bachelor’s Degree,Single,4,Entry,Small,20,No,No,Yes,Excellent,Low,Left
18577,47,Male,13,Finance,11659,Excellent,Low,High,0,No,68,High School,Married,1,Mid,Small,75,No,No,No,Good,Low,Stayed
7923,47,Male,35,Healthcare,8835,Good,High,Below Average,0,No,64,Bachelor’s Degree,Divorced,2,Senior,Large,40,No,No,No,Good,Low,Stayed
46700,28,Male,3,Media,5726,Good,Very High,Below Average,2,No,64,Bachelor’s Degree,Married,3,Entry,Medium,79,No,No,No,Poor,Low,Left
45465,46,Male,25,Healthcare,7919,Poor,Medium,Average,0,Yes,87,High School,Married,0,Entry,Medium,34,Yes,No,No,Good,High,Stayed
6621,19,Female,9,Media,5791,Excellent,High,High,0,No,94,Bachelor’s Degree,Married,0,Entry,Medium,66,No,No,No,Good,Low,Stayed
41919,20,Female,7,Media,6287,Good,Very High,Below Average,0,No,85,Master’s Degree,Single,2,Senior,Small,40,No,No,No,Poor,Medium,Left
10762,33,Male,18,Education,6592,Excellent,High,Average,1,Yes,55,Bachelor’s Degree,Married,1,Mid,Medium,36,No,No,No,Fair,Low,Stayed
11814,36,Female,1,Healthcare,6214,Good,Low,Average,2,No,79,Master’s Degree,Married,1,Mid,Small,32,No,No,No,Good,Medium,Stayed
21838,49,Female,4,Technology,11621,Good,High,Below Average,2,No,36,Bachelor’s Degree,Married,0,Entry,Medium,33,No,No,No,Poor,Low,Left
8083,54,Male,41,Education,4531,Fair,High,Average,1,No,57,Master’s Degree,Divorced,5,Entry,Medium,52,No,No,No,Good,High,Left
63382,58,Female,12,Technology,8772,Good,Low,Average,0,No,1,Bachelor’s Degree,Divorced,1,Entry,Medium,27,No,No,No,Poor,Low,Stayed
59054,21,Female,5,Finance,6229,Good,High,Below Average,1,No,20,Master’s Degree,Single,0,Mid,Medium,24,No,No,No,Poor,Low,Left
39407,35,Male,5,Finance,11639,Excellent,High,Average,1,Yes,14,Master’s Degree,Married,1,Senior,Medium,12,No,No,No,Good,Medium,Stayed
68398,35,Male,17,Education,5452,Good,Medium,Average,0,No,58,Bachelor’s Degree,Married,6,Senior,Small,53,No,No,No,Good,Low,Stayed
36139,49,Male,40,Media,5869,Poor,Medium,Average,0,No,68,Master’s Degree,Single,1,Senior,Small,47,No,No,No,Poor,Medium,Left
32014,33,Female,6,Media,6127,Good,Very High,Average,0,Yes,38,Associate Degree,Married,2,Entry,Small,14,No,No,No,Poor,Low,Left
35169,57,Female,1,Healthcare,9460,Fair,High,Below Average,0,No,72,Master’s Degree,Single,3,Mid,Large,71,No,No,No,Good,Low,Left
57151,43,Male,10,Education,5317,Good,Very High,Average,1,No,88,High School,Single,5,Entry,Medium,41,No,No,No,Good,Medium,Left
8592,33,Female,12,Finance,7212,Fair,High,Average,1,Yes,35,Associate Degree,Divorced,0,Mid,Small,15,No,No,No,Poor,High,Stayed
40870,45,Female,20,Finance,9026,Excellent,High,High,0,No,63,PhD,Single,0,Entry,Large,94,Yes,No,No,Poor,High,Left
63408,51,Male,40,Technology,9185,Poor,Very High,Average,1,No,13,Bachelor’s Degree,Single,1,Mid,Small,102,No,No,No,Good,High,Left
6779,58,Female,25,Technology,10256,Excellent,Very High,Average,0,No,85,Master’s Degree,Married,2,Entry,Small,77,No,No,No,Good,High,Stayed
51441,46,Male,34,Education,5489,Excellent,High,Average,1,No,2,Bachelor’s Degree,Divorced,3,Entry,Large,70,Yes,No,No,Good,Medium,Stayed
23628,54,Male,28,Healthcare,7205,Good,Very High,Below Average,2,Yes,72,PhD,Single,0,Entry,Small,89,No,No,No,Good,Medium,Stayed
41339,28,Male,2,Healthcare,7225,Fair,Very High,Average,2,Yes,44,High School,Married,0,Entry,Large,6,No,No,No,Poor,Medium,Left
33637,57,Female,21,Technology,9390,Good,High,High,1,Yes,70,Associate Degree,Married,4,Mid,Medium,40,No,No,No,Poor,Medium,Stayed
17018,30,Male,8,Healthcare,8778,Excellent,High,Below Average,0,No,87,Master’s Degree,Married,2,Entry,Medium,29,No,No,No,Fair,Low,Stayed
32634,51,Male,14,Finance,8672,Good,Medium,Average,2,Yes,24,Bachelor’s Degree,Married,4,Entry,Small,25,No,No,No,Good,Low,Stayed
18178,31,Female,1,Technology,10304,Good,Medium,Average,0,No,29,Master’s Degree,Married,1,Entry,Small,67,No,No,No,Fair,Low,Left
70301,18,Female,9,Education,4727,Excellent,High,Average,0,No,74,Bachelor’s Degree,Single,2,Entry,Medium,84,No,No,No,Excellent,Medium,Left
54482,23,Female,4,Education,3573,Fair,High,Average,0,Yes,13,High School,Married,0,Entry,Small,56,Yes,No,No,Good,Low,Left
28239,25,Male,6,Technology,8498,Good,High,Below Average,2,No,14,Master’s Degree,Married,2,Entry,Medium,54,No,No,No,Fair,Low,Left
15220,47,Female,16,Technology,9991,Fair,Medium,Below Average,0,No,44,Bachelor’s Degree,Single,5,Mid,Large,71,No,No,No,Poor,Medium,Left
31839,51,Male,32,Media,5824,Good,High,High,1,No,48,High School,Married,0,Mid,Large,51,No,No,No,Good,Medium,Stayed
17511,44,Male,23,Education,4596,Fair,Very High,Average,0,No,10,Bachelor’s Degree,Single,1,Mid,Large,64,No,No,No,Good,Low,Left
65184,53,Male,27,Technology,6666,Good,High,Average,2,No,54,Associate Degree,Single,4,Mid,Medium,44,No,No,No,Fair,Medium,Stayed
49518,48,Female,16,Finance,5218,Excellent,Medium,High,1,No,18,Associate Degree,Married,0,Entry,Medium,89,Yes,No,No,Fair,High,Stayed
14760,32,Male,7,Finance,8607,Excellent,Low,High,0,No,48,Master’s Degree,Married,1,Entry,Medium,34,No,No,No,Poor,Low,Left
37216,59,Male,47,Finance,8812,Poor,High,Average,2,No,21,Associate Degree,Divorced,3,Senior,Small,113,No,No,No,Poor,High,Stayed
36094,41,Female,17,Media,5827,Fair,Medium,Average,0,Yes,49,Bachelor’s Degree,Single,0,Senior,Small,39,Yes,No,No,Fair,Low,Stayed
44682,36,Male,12,Media,5696,Good,High,Average,2,No,96,Bachelor’s Degree,Single,1,Senior,Medium,51,Yes,No,No,Good,Medium,Stayed
61539,37,Male,26,Media,5169,Poor,High,Low,1,No,19,Associate Degree,Divorced,4,Mid,Medium,69,No,No,Yes,Fair,Medium,Stayed
52258,28,Male,10,Education,5691,Poor,Low,Average,1,Yes,16,Associate Degree,Single,2,Entry,Medium,41,Yes,No,No,Excellent,High,Left
55802,30,Female,13,Finance,7000,Good,Medium,High,1,No,77,Bachelor’s Degree,Single,1,Mid,Small,49,No,No,Yes,Fair,Very High,Stayed
63925,48,Female,8,Healthcare,10030,Fair,Low,Average,3,No,81,High School,Married,1,Senior,Small,27,No,No,Yes,Good,Medium,Stayed
60098,40,Female,31,Finance,5871,Fair,Medium,Average,0,No,96,Master’s Degree,Married,0,Entry,Medium,36,No,No,No,Good,Medium,Left
55737,27,Male,6,Education,3603,Fair,High,High,0,Yes,75,Master’s Degree,Single,4,Entry,Small,43,Yes,No,No,Good,Low,Left
68967,24,Male,13,Education,4487,Good,High,Below Average,2,No,71,PhD,Married,3,Entry,Medium,73,No,Yes,Yes,Fair,Low,Stayed
63960,57,Male,2,Technology,8515,Good,Medium,Average,0,No,43,Associate Degree,Single,2,Mid,Medium,70,No,No,Yes,Good,High,Left
68626,56,Male,39,Technology,8910,Good,High,Average,2,Yes,63,High School,Single,0,Mid,Small,81,No,No,No,Good,Medium,Left
61852,49,Male,37,Technology,6827,Fair,High,Average,3,Yes,94,Bachelor’s Degree,Divorced,3,Entry,Small,53,No,No,No,Excellent,Medium,Stayed
62971,18,Male,9,Finance,7176,Good,High,Average,0,Yes,60,Bachelor’s Degree,Single,0,Mid,Medium,84,No,No,Yes,Good,High,Left
17576,39,Male,21,Finance,9830,Poor,Low,Average,1,No,63,Associate Degree,Married,5,Mid,Small,48,Yes,No,No,Poor,Low,Stayed
65688,48,Male,30,Technology,8422,Fair,High,Average,2,No,67,Associate Degree,Married,2,Senior,Medium,35,Yes,Yes,No,Poor,Low,Stayed
5450,37,Male,13,Finance,10891,Poor,Low,High,0,Yes,67,Bachelor’s Degree,Divorced,0,Entry,Medium,57,No,Yes,No,Good,Low,Left
34110,51,Female,42,Education,3557,Good,High,Below Average,0,No,26,Master’s Degree,Single,2,Mid,Medium,103,No,No,No,Good,Low,Left
6762,21,Male,3,Education,4027,Excellent,Very High,Average,0,Yes,81,Bachelor’s Degree,Divorced,0,Mid,Medium,32,Yes,No,No,Good,Low,Stayed
59920,31,Male,6,Technology,9038,Fair,Medium,Below Average,0,No,19,Master’s Degree,Married,2,Entry,Medium,56,No,No,No,Poor,High,Stayed
41076,21,Male,13,Technology,10284,Good,Medium,Average,1,No,58,High School,Married,2,Entry,Medium,83,No,No,No,Good,Low,Stayed
53278,54,Female,23,Technology,8567,Good,Medium,Average,2,Yes,92,Associate Degree,Single,0,Entry,Medium,63,No,No,No,Poor,High,Left
25966,54,Male,30,Healthcare,7589,Good,High,Average,0,Yes,88,Bachelor’s Degree,Single,1,Entry,Medium,91,No,No,No,Fair,High,Left
71397,26,Male,1,Education,4025,Good,Very High,High,1,Yes,25,Associate Degree,Married,3,Entry,Large,43,No,No,Yes,Fair,High,Left
13253,33,Female,14,Healthcare,7293,Excellent,High,Average,0,No,58,Bachelor’s Degree,Single,3,Mid,Large,44,No,No,No,Excellent,Low,Stayed
37504,25,Male,8,Technology,10323,Fair,Medium,Average,0,Yes,17,Master’s Degree,Married,3,Senior,Medium,27,No,No,No,Good,Low,Left
43993,44,Male,11,Finance,7101,Poor,Low,High,2,No,65,Associate Degree,Single,3,Mid,Medium,21,No,No,No,Good,Medium,Left
3500,57,Male,18,Healthcare,8986,Excellent,High,Below Average,0,Yes,37,Bachelor’s Degree,Married,3,Senior,Large,49,No,No,No,Good,High,Stayed
33080,26,Female,12,Healthcare,9270,Good,High,Average,0,No,60,Master’s Degree,Married,1,Mid,Medium,52,No,No,No,Poor,Medium,Left
37814,20,Male,8,Education,5720,Fair,Low,Below Average,3,Yes,42,High School,Single,6,Mid,Small,57,Yes,No,No,Good,Low,Stayed
42543,37,Male,29,Technology,9517,Fair,Very High,High,2,Yes,71,High School,Married,0,Mid,Medium,103,No,No,No,Good,Medium,Stayed
64181,27,Male,4,Education,4477,Poor,Very High,High,0,No,93,Bachelor’s Degree,Single,1,Entry,Large,44,No,No,No,Poor,High,Left
2504,59,Female,19,Healthcare,7940,Fair,High,Average,0,No,66,Bachelor’s Degree,Single,0,Mid,Medium,21,No,No,No,Good,Medium,Left
43214,45,Female,1,Technology,11438,Poor,Medium,Average,1,Yes,99,High School,Married,2,Entry,Large,15,Yes,No,No,Fair,Low,Stayed
24424,55,Male,38,Technology,9363,Poor,High,Average,3,No,17,Bachelor’s Degree,Married,3,Entry,Medium,98,No,No,Yes,Fair,Medium,Stayed
50754,46,Male,27,Education,4015,Good,Low,Average,0,Yes,8,Associate Degree,Married,1,Mid,Medium,53,No,No,No,Good,Medium,Stayed
66829,38,Female,30,Technology,7794,Fair,Very High,Average,0,Yes,57,High School,Single,3,Entry,Small,74,Yes,No,No,Good,Low,Left
56413,58,Male,40,Technology,8127,Excellent,High,High,1,No,73,Bachelor’s Degree,Married,3,Senior,Large,91,No,No,No,Poor,High,Stayed
41370,55,Male,31,Technology,6767,Poor,Very High,High,1,No,74,Associate Degree,Married,1,Mid,Large,92,No,No,No,Fair,Medium,Left
27952,53,Female,15,Education,4926,Good,High,Average,0,Yes,46,Associate Degree,Married,2,Mid,Medium,37,No,No,No,Good,Low,Stayed
1739,32,Male,2,Healthcare,9381,Fair,High,Average,1,No,13,Associate Degree,Divorced,2,Mid,Small,6,No,No,No,Excellent,High,Stayed
64226,44,Female,28,Technology,9263,Good,High,Average,0,No,70,Associate Degree,Married,4,Mid,Medium,100,No,No,Yes,Good,Medium,Stayed
28320,51,Male,36,Finance,8840,Fair,High,Average,0,No,19,Associate Degree,Divorced,3,Mid,Medium,59,No,No,No,Good,Low,Stayed
11377,54,Female,8,Healthcare,8039,Fair,Very High,Average,2,No,44,Associate Degree,Married,2,Senior,Small,82,No,No,No,Poor,High,Left
5395,31,Female,6,Education,5638,Good,Very High,Average,0,Yes,47,Associate Degree,Married,1,Entry,Medium,42,No,No,No,Good,Low,Stayed
28570,54,Female,7,Finance,7187,Good,Medium,Average,0,No,86,PhD,Divorced,2,Mid,Medium,29,No,No,Yes,Good,High,Stayed
50406,27,Male,17,Education,4889,Excellent,Very High,Average,0,No,79,Bachelor’s Degree,Single,2,Senior,Medium,51,No,Yes,No,Excellent,Low,Left
38787,45,Male,24,Education,5099,Poor,High,Low,0,No,35,Associate Degree,Married,0,Mid,Medium,98,No,No,No,Fair,High,Stayed
14129,38,Female,13,Media,5939,Poor,High,High,0,No,77,High School,Married,1,Entry,Medium,72,No,No,No,Good,Medium,Left
25923,28,Female,13,Finance,11652,Fair,Very High,Low,0,No,60,Bachelor’s Degree,Married,0,Mid,Medium,25,No,No,No,Poor,Low,Left
58270,55,Male,24,Finance,9101,Good,High,Average,1,Yes,21,Bachelor’s Degree,Married,1,Entry,Small,56,No,No,No,Good,Medium,Stayed
5848,20,Male,10,Education,6066,Fair,Medium,Average,3,Yes,96,Bachelor’s Degree,Single,3,Entry,Small,44,Yes,No,Yes,Excellent,Medium,Stayed
28000,57,Male,11,Finance,8148,Good,Medium,Average,1,Yes,26,Bachelor’s Degree,Married,4,Mid,Small,26,No,No,No,Fair,Medium,Left
52711,58,Male,39,Education,4671,Excellent,High,Below Average,0,Yes,49,PhD,Married,2,Mid,Small,40,No,No,No,Excellent,High,Stayed
17303,27,Female,1,Finance,6913,Poor,Medium,Below Average,0,No,56,High School,Married,3,Mid,Large,14,No,No,No,Poor,Low,Left
53058,35,Male,25,Technology,9165,Good,High,High,0,No,12,Associate Degree,Single,0,Entry,Medium,68,No,No,No,Good,Medium,Left
57305,45,Male,31,Technology,9981,Fair,High,Average,0,No,31,Master’s Degree,Single,4,Entry,Medium,74,No,No,No,Poor,Medium,Left
55939,47,Female,22,Technology,10916,Excellent,Medium,High,2,No,51,High School,Divorced,4,Entry,Medium,97,Yes,No,Yes,Good,Low,Stayed
21969,39,Female,28,Healthcare,8384,Good,High,Average,0,Yes,14,Bachelor’s Degree,Married,1,Mid,Large,78,Yes,Yes,Yes,Fair,Very High,Stayed
29063,31,Female,8,Finance,7706,Poor,High,Below Average,0,No,55,Bachelor’s Degree,Married,0,Senior,Medium,35,No,No,No,Fair,Medium,Left
23059,39,Male,22,Education,3398,Good,Medium,Average,1,No,9,Associate Degree,Married,0,Entry,Large,41,Yes,No,Yes,Poor,Medium,Stayed
37151,55,Female,26,Media,5590,Fair,Low,Average,1,No,54,Associate Degree,Married,2,Mid,Small,102,No,Yes,No,Good,Low,Left
73184,51,Female,32,Media,6109,Fair,High,Average,1,No,64,Bachelor’s Degree,Married,5,Entry,Small,66,Yes,No,No,Excellent,Low,Stayed
39701,24,Female,9,Technology,8302,Good,Very High,Average,0,No,28,Bachelor’s Degree,Single,0,Mid,Large,23,No,No,No,Poor,Low,Left
26651,40,Female,1,Finance,6601,Good,High,Average,1,Yes,14,Associate Degree,Single,3,Entry,Medium,33,No,No,No,Poor,Medium,Left
10395,18,Female,3,Education,6089,Excellent,High,Average,1,Yes,74,Bachelor’s Degree,Divorced,1,Mid,Medium,20,No,No,No,Good,High,Left
18642,59,Female,35,Education,5066,Good,High,High,0,No,50,Bachelor’s Degree,Married,6,Mid,Medium,42,No,No,No,Good,Medium,Stayed
47849,20,Male,8,Technology,8535,Good,High,Average,2,No,80,Associate Degree,Single,1,Mid,Small,86,No,No,No,Fair,Medium,Stayed
23862,45,Female,29,Education,4546,Fair,High,High,0,Yes,30,Master’s Degree,Married,1,Senior,Medium,55,No,No,No,Good,Low,Stayed
59618,23,Female,15,Healthcare,9548,Excellent,High,High,0,No,7,Associate Degree,Single,3,Mid,Large,64,No,No,No,Good,Low,Left
70591,26,Male,1,Healthcare,8859,Good,Low,Low,0,No,30,Bachelor’s Degree,Single,0,Entry,Medium,9,Yes,No,No,Good,Medium,Left
60508,54,Male,43,Media,5769,Fair,Low,Average,2,No,88,High School,Single,0,Entry,Medium,112,No,No,No,Good,Medium,Left
27865,34,Male,15,Media,6089,Good,Medium,Average,1,Yes,85,Master’s Degree,Single,0,Senior,Medium,89,No,No,No,Good,High,Stayed
46586,43,Female,27,Healthcare,6084,Fair,High,Average,2,No,25,Bachelor’s Degree,Married,3,Mid,Medium,60,No,No,No,Poor,High,Left
67732,58,Female,20,Technology,9699,Fair,High,Below Average,4,Yes,19,Bachelor’s Degree,Married,1,Entry,Small,67,Yes,No,No,Good,Low,Stayed
26638,34,Male,5,Education,4489,Good,Very High,Low,1,No,27,Associate Degree,Divorced,1,Mid,Small,62,No,No,No,Good,Low,Stayed
120,22,Female,13,Media,5936,Excellent,Low,High,0,No,76,Bachelor’s Degree,Married,4,Mid,Medium,26,Yes,No,No,Poor,Medium,Stayed
18476,31,Male,12,Healthcare,8220,Good,Medium,Average,1,Yes,41,Master’s Degree,Married,0,Entry,Medium,13,No,No,Yes,Good,Low,Left
10044,47,Female,18,Healthcare,7355,Good,High,Average,1,No,26,Associate Degree,Married,1,Mid,Small,90,No,No,Yes,Good,Low,Left
24581,39,Female,17,Technology,9877,Poor,High,Average,2,No,63,Bachelor’s Degree,Married,1,Entry,Medium,55,No,No,No,Good,Medium,Left
13662,56,Female,30,Finance,8821,Fair,Medium,Below Average,0,Yes,75,Bachelor’s Degree,Divorced,3,Senior,Large,65,No,No,No,Good,Medium,Stayed
43803,45,Female,27,Healthcare,9200,Good,High,Average,0,No,28,Bachelor’s Degree,Married,1,Entry,Large,32,No,No,No,Poor,Low,Left
6698,57,Male,40,Technology,5500,Fair,Very High,Average,3,No,3,High School,Single,0,Entry,Small,81,No,No,No,Poor,High,Left
16272,18,Female,4,Technology,8561,Fair,Very High,Average,0,Yes,4,Bachelor’s Degree,Married,0,Entry,Medium,79,No,No,Yes,Good,Medium,Left
61927,52,Female,6,Technology,8250,Good,High,Average,0,No,98,Bachelor’s Degree,Married,2,Entry,Medium,19,No,No,No,Good,Low,Left
58373,58,Female,34,Technology,12036,Excellent,High,Low,0,No,3,High School,Married,0,Senior,Medium,42,No,No,No,Good,High,Stayed
53937,18,Male,1,Healthcare,10673,Poor,Very High,High,0,No,48,High School,Married,3,Senior,Large,56,No,No,Yes,Fair,Medium,Stayed
39577,22,Female,1,Technology,9112,Good,Medium,Average,0,Yes,76,Bachelor’s Degree,Single,0,Mid,Medium,60,Yes,No,Yes,Good,Low,Stayed
34991,26,Male,3,Healthcare,7322,Excellent,Very High,Average,1,Yes,59,Bachelor’s Degree,Single,3,Entry,Medium,44,Yes,No,No,Poor,High,Left
17314,35,Male,8,Technology,5992,Good,Low,Average,2,No,34,Master’s Degree,Married,0,Entry,Medium,22,No,No,No,Good,Very High,Stayed
6917,18,Male,10,Education,4695,Good,High,Average,2,No,77,Associate Degree,Divorced,0,Entry,Small,11,No,No,No,Fair,Very High,Stayed
62080,35,Male,18,Finance,7900,Fair,Low,Average,0,No,14,Bachelor’s Degree,Single,4,Mid,Small,56,No,Yes,No,Poor,Very High,Stayed
74454,52,Male,44,Media,6664,Good,Low,Average,0,No,36,Bachelor’s Degree,Single,3,Mid,Medium,103,No,No,No,Excellent,Low,Stayed
61482,40,Male,3,Education,3395,Good,Medium,Average,0,No,75,Master’s Degree,Married,2,Mid,Medium,52,No,No,No,Poor,Very High,Left
5343,38,Male,2,Media,5520,Fair,High,High,0,Yes,5,Master’s Degree,Single,5,Entry,Large,12,No,No,No,Good,High,Left
13492,20,Female,9,Finance,10435,Fair,High,High,1,Yes,76,PhD,Married,2,Mid,Large,61,No,No,Yes,Good,High,Stayed
31982,34,Male,25,Technology,6317,Poor,High,Average,0,No,39,Bachelor’s Degree,Divorced,4,Mid,Medium,102,Yes,No,Yes,Fair,Low,Stayed
27349,37,Male,22,Finance,9667,Good,High,Average,0,No,36,Master’s Degree,Married,0,Entry,Medium,57,Yes,No,No,Good,Low,Stayed
10985,45,Male,27,Media,5852,Poor,High,Average,0,No,94,Master’s Degree,Married,5,Senior,Medium,31,No,No,Yes,Fair,Medium,Stayed
18082,19,Male,8,Finance,8670,Excellent,Medium,High,1,No,91,Master’s Degree,Single,0,Senior,Medium,52,No,No,No,Good,High,Stayed
57021,24,Female,9,Technology,9010,Fair,Low,Average,0,No,84,Master’s Degree,Married,5,Entry,Large,44,No,No,No,Good,High,Stayed
5002,37,Male,28,Education,4624,Good,High,High,2,Yes,81,High School,Married,1,Senior,Small,80,Yes,No,No,Good,Low,Stayed
24574,32,Male,6,Education,4025,Fair,High,Average,0,No,90,Bachelor’s Degree,Married,0,Mid,Medium,11,No,No,No,Good,High,Left
50969,21,Female,5,Technology,9968,Excellent,Low,High,2,No,46,Associate Degree,Married,0,Mid,Medium,10,No,No,No,Poor,Medium,Left
32510,56,Female,5,Education,4424,Good,Medium,High,2,No,21,PhD,Single,0,Entry,Medium,68,No,No,No,Good,High,Left
62977,29,Female,21,Technology,10938,Good,Medium,High,3,No,46,High School,Married,2,Entry,Medium,68,No,No,No,Good,Low,Stayed
37819,56,Male,42,Education,4766,Good,High,Average,0,No,53,Bachelor’s Degree,Single,1,Entry,Large,73,No,No,No,Good,Medium,Left
50287,40,Female,16,Healthcare,7651,Good,High,High,1,No,55,PhD,Single,0,Mid,Small,82,No,No,Yes,Good,High,Left
62959,40,Male,20,Education,4586,Fair,High,Average,0,No,19,Master’s Degree,Married,3,Mid,Medium,47,No,No,No,Excellent,Low,Stayed
30423,35,Female,8,Healthcare,7369,Fair,Very High,Average,0,Yes,39,Bachelor’s Degree,Married,2,Mid,Small,22,No,No,No,Fair,Low,Left
17548,34,Female,20,Education,4671,Poor,Very High,High,2,Yes,25,High School,Single,0,Mid,Small,87,Yes,No,No,Fair,Medium,Left
5480,28,Male,12,Finance,8980,Good,Medium,Average,0,No,85,Bachelor’s Degree,Single,3,Entry,Medium,21,No,No,No,Good,Medium,Left
42673,29,Female,9,Healthcare,8353,Good,Medium,Average,2,Yes,36,High School,Married,3,Mid,Medium,69,No,No,No,Good,Medium,Stayed
9044,59,Female,29,Technology,8871,Good,Low,Average,2,Yes,37,Master’s Degree,Married,2,Mid,Medium,31,Yes,No,No,Good,Very High,Stayed
63406,32,Female,20,Healthcare,8447,Good,High,High,0,No,80,Master’s Degree,Divorced,2,Senior,Small,43,No,No,No,Good,High,Stayed
49554,50,Male,33,Technology,5903,Excellent,High,Average,2,No,60,High School,Divorced,1,Mid,Small,86,No,No,No,Good,High,Stayed
34378,30,Male,13,Media,5972,Fair,High,High,2,No,99,High School,Single,1,Entry,Large,39,No,No,Yes,Good,Medium,Stayed
38783,37,Female,26,Education,4430,Fair,High,Average,1,Yes,25,Bachelor’s Degree,Married,0,Entry,Medium,96,No,No,No,Good,Low,Left
36762,31,Female,6,Finance,6451,Good,High,High,1,No,21,Bachelor’s Degree,Married,2,Senior,Small,41,No,No,Yes,Fair,Low,Left
9614,27,Female,18,Healthcare,6185,Excellent,Very High,Average,0,No,45,Bachelor’s Degree,Married,1,Mid,Medium,22,No,No,Yes,Poor,Medium,Left
12372,44,Female,33,Finance,10370,Good,Medium,Average,1,No,20,Master’s Degree,Single,0,Mid,Small,92,No,No,No,Good,Low,Stayed
14982,21,Male,13,Education,4936,Good,High,Average,2,No,16,Master’s Degree,Divorced,2,Mid,Small,70,No,No,Yes,Fair,Medium,Stayed
35682,24,Male,9,Technology,9284,Good,Low,High,0,No,15,Associate Degree,Divorced,3,Entry,Small,23,No,No,No,Fair,Low,Stayed
60385,54,Male,25,Technology,7653,Fair,Low,Average,0,Yes,80,Bachelor’s Degree,Divorced,5,Mid,Medium,58,No,No,No,Poor,Medium,Left
13877,45,Female,36,Education,3583,Good,Low,Average,1,No,64,High School,Married,0,Senior,Small,100,Yes,No,No,Poor,Low,Stayed
